"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-08-31,79206,"48436","MI","Flint","Genesee","Gaines",12666,178000,-0.00503074343208496,0.0136674259681093,0.184298070525615,0.0911665500472363,0.0399011662761133,"2018-07","2018-Q3",178900,-0.00503074343208496,"2018-06"
2018-08-31,64012,"15312","PA","Pittsburgh","Washington","Independence",12667,124600,0,0.00322061191626409,-0.000801924619085806,0.0278444185041389,0.0308794032809543,"2017-12","2017-Q4",128900,-0.0333591931730023,"2017-07"
2018-08-31,77081,"44234","OH","Akron","Portage","Hiram",12668,186200,0.00161377084454008,0.0136091453456723,0.054957507082153,0.032568998947162,0.0173130732768527,"2018-08","2018-Q3",186200,0,"2018-08"
2018-08-31,91876,"77364","TX",,"San Jacinto","Point Blank",12669,144800,0.00138312586445367,0.0140056022408964,0.0670596904937362,0.0458924803954324,0.0281493219164348,"2018-08","2018-Q3",144800,0,"2018-08"
2018-08-31,97170,"93235","CA","Visalia-Porterville","Tulare","Ivanhoe",12670,138700,0.00216763005780347,0.0191036002939015,0,0.104247377558576,0.000722807595705532,"2006-11","2006-Q4",174300,-0.204245553643144,"2005-06"
2018-08-31,63294,"13787","NY","Binghamton","Broome","Colesville",12671,123300,-0.00242718446601942,0.0190082644628099,0.165406427221172,0.0578024405409785,0.0299378221901523,"2018-07","2018-Q3",123600,-0.00242718446601942,"2018-07"
2018-08-31,79885,"49715","MI","Sault Ste. Marie","Chippewa","Brimley",12672,103800,0,-0.00859598853868195,0.039039039039039,0.0554330654055499,0.0228877703376016,"2018-02","2018-Q1",104900,-0.0104861773117255,"2018-01"
2018-08-31,68007,"24137","VA","Roanoke","Franklin","Penhook",12673,276400,0.000361925443358668,0.0124542124542125,0.0117130307467057,-0.00315373255661033,-0.0139843994057985,"2007-06","2007-Q2",368600,-0.250135648399349,"2006-08"
2018-08-31,66796,"21140","MD","Baltimore-Columbia-Towson","Anne Arundel","Riva",12674,444900,-0.00134680134680135,-0.00536552649228706,0.0199449793672627,0.0234053115971928,0.001427187647151,"2006-09","2006-Q3",496800,-0.104468599033816,"2005-01"
2018-08-31,81951,"54874","WI","Duluth","Douglas","Poplar",12675,137800,-0.00144927536231884,0.00657414170927684,-0.0185185185185185,0.0309829782545463,0.0143386232940446,"2018-01","2018-Q1",142500,-0.0329824561403509,"2017-05"
2018-08-31,89091,"71435","LA",,"Caldwell","Grayson",12676,92000,0.00436681222707424,-0.00968783638320775,0.155778894472362,0.0667501672819526,,"2018-04","2018-Q2",94500,-0.0264550264550265,"2018-03"
2018-08-31,93457,"80535","CO","Fort Collins","Larimer","Laporte",12677,347900,-0.00028735632183908,0.00462027144094716,0.131014304291287,0.110173969603653,0.0587884313116365,"2018-06","2018-Q2",348200,-0.000861573808156232,"2018-06"
2018-08-31,63316,"13825","NY","Oneonta","Otsego","Otego",12678,144100,-0.00138600138600139,0.00488145048814505,0.0729709605361132,0.0234145765433336,0.00400432163859388,"2018-07","2018-Q3",144300,-0.00138600138600139,"2018-06"
2018-08-31,81539,"54015","WI","Minneapolis-St. Paul-Bloomington","Saint Croix","Hammond",12679,220400,-0.00181159420289855,0.00364298724954463,0.0998003992015968,0.0736907304392438,0.0218609616414427,"2018-07","2018-Q3",220800,-0.00181159420289855,"2018-06"
2018-08-31,74132,"37049","TN","Nashville-Davidson--Murfreesboro--Franklin","Robertson","Cross Plains",12680,195100,0.00154004106776181,0.0103573278094252,0.0563075257173795,0.0828653034298759,0.0384080427224982,"2018-08","2018-Q3",195100,0,"2018-08"
2018-08-31,70901,"30124","GA","Rome","Floyd","Cave Spring",12681,137900,0.00218023255813953,0.0162122328666175,0.0648648648648649,0.0557781489282951,0.0200072671613731,"2018-08","2018-Q3",137900,0,"2018-08"
2018-08-31,81180,"53058","WI","Milwaukee-Waukesha-West Allis","Waukesha","Nashotah",12682,380500,-0.00183630640083945,-0.000262743037309511,0.037350054525627,0.0370175250072797,0.00641660964338331,"2018-06","2018-Q2",381700,-0.00314383023316741,"2018-05"
2018-08-31,75199,"39189","MS",,"Leake","Walnut Grove",12683,86100,-0.00347222222222222,0.028673835125448,0.0386007237635706,0.0594700576818903,,"2018-07","2018-Q3",86400,-0.00347222222222222,"2018-06"
2018-08-31,63863,"15052","PA","Pittsburgh","Beaver","Industry",12684,128300,0,-0.00233281493001555,0.0330112721417069,0.0490134498836834,0.0240109823150265,"2018-01","2018-Q1",130200,-0.0145929339477727,"2017-11"
2018-08-31,73087,"34289","FL","North Port-Sarasota-Bradenton","Sarasota","North Port",12685,262700,-0.00265755504935459,-0.00152033447358419,0.0111624326404927,0.0850086182306948,0.0292121009678135,"2006-03","2006-Q1",298800,-0.120816599732262,"2005-05"
2018-08-31,76688,"43447","OH","Toledo","Wood","Millbury",12686,130200,-0.000767459708365311,-0.0068649885583524,0.05,0.0393891594984983,0.0197906535322951,"2018-05","2018-Q2",131100,-0.0068649885583524,"2018-05"
2018-08-31,81776,"54562","WI",,"Oneida","Three Lakes",12687,228300,0.000438212094653812,0.00617011899515205,0.00572687224669604,0.0185828078433492,-0.00302725622991284,"2008-01","2008-Q1",257700,-0.114086146682189,"2006-05"
2018-08-31,92592,"78659","TX","Austin-Round Rock","Bastrop","Paige",12688,195600,0.00720906282183316,0.0171606864274571,0.162901307966706,0.125714649796453,0.0599243485046443,"2018-08","2018-Q3",195600,0,"2018-08"
2018-08-31,58303,"01235","MA","Pittsfield","Berkshire","Hinsdale",12689,207300,0.00241779497098646,0.01220703125,0.0718717683557394,0.0330436669180103,0.00780166129404036,"2018-08","2018-Q3",207300,0,"2018-08"
2018-08-31,83874,"59011","MT",,"Sweet Grass","Big Timber",12690,186100,0.00215401184706516,0.00921908893709327,0.0460933108487915,0.0377849702196034,0.0163750358634029,"2018-01","2018-Q1",186600,-0.00267952840300107,"2018-01"
2018-08-31,74121,"37035","TN","Nashville-Davidson--Murfreesboro--Franklin","Cheatham","Chapmansboro",12691,177300,-0.00112676056338028,-0.00168918918918919,0.0719467956469166,0.0671014887213441,0.033570464338109,"2018-05","2018-Q2",177600,-0.00168918918918919,"2018-05"
2018-08-31,79819,"49622","MI",,"Antrim","Central Lake",12692,141700,0,0.0157706093189964,0.126391096979332,0.0735092753650237,0.0242913781879668,"2003-07","2003-Q3",151300,-0.0634500991407799,
2018-08-31,92971,"79501","TX","Abilene","Jones","Anson",12693,64900,0.00154320987654321,0.0109034267912773,0.0252764612954186,0.0639655073549883,0.0264255859140303,"2018-08","2018-Q3",64900,0,"2018-08"
2018-08-31,63407,"14081","NY","Jamestown-Dunkirk-Fredonia","Chautauqua","Hanover",12694,109200,0.000916590284142988,0.012987012987013,0.0263157894736842,0.0222395854111559,0.0183055620023558,"2016-07","2016-Q3",136600,-0.200585651537335,"2015-09"
2018-08-31,62641,"12529","NY","Hudson","Columbia","Hillsdale",12695,294500,0,0.00238257317903336,0.043956043956044,0.0289743982829236,0.00475081247786546,"2006-02","2006-Q1",298700,-0.0140609306996987,"2005-11"
2018-08-31,73349,"35148","AL","Birmingham-Hoover","Walker","Sumiton",12696,89700,0.00335570469798658,0.00335570469798658,0.0807228915662651,0.0593825976268449,0.0416140516038115,"2018-08","2018-Q3",89700,0,"2018-08"
2018-08-31,76646,"43342","OH","Marion","Marion","Prospect",12697,131500,0.00228658536585366,0.00920951650038373,0.073469387755102,0.0440564422961736,0.0124462181589007,"2018-08","2018-Q3",131500,0,"2018-08"
2018-08-31,90913,"75446","TX","Bonham","Fannin","Honey Grove",12698,78000,0,0.00386100386100386,0.0276679841897233,0.0339752265319502,0.0116050292812526,"2018-08","2018-Q3",78000,0,"2018-08"
2018-08-31,87644,"67544","KS","Great Bend","Barton","Hoisington",12699,65300,0.00771604938271605,0.0365079365079365,0.174460431654676,,,"2018-08","2018-Q3",65300,0,"2018-08"
2018-08-31,59416,"04259","ME","Augusta-Waterville","Kennebec","Monmouth",12700,197600,0.0015205271160669,0,0.137593552101324,0.0439780825739526,0.03890526917586,"2018-08","2018-Q3",197600,0,"2018-08"
2018-08-31,62589,"12466","NY","Kingston","Ulster","Port Ewen",12701,188900,0,0.0128686327077748,0.0117836100696304,0.0211510383927733,-0.00798043096586842,"2006-03","2006-Q1",258000,-0.267829457364341,"2004-03"
2018-08-31,81537,"54013","WI","Minneapolis-St. Paul-Bloomington","Saint Croix","Glenwood City",12702,155600,-0.00128369704749679,0.0103896103896104,0.0499325236167341,0.0298382868725835,0.0061737500161072,"2004-10","2004-Q4",166000,-0.0626506024096386,"2003-01"
2018-08-31,76720,"43522","OH","Toledo","Wood","Grand Rapids",12703,150300,0.00467914438502674,0.0134861766689144,0.0466573816155989,0.064046942396335,0.0243907169762541,"2018-08","2018-Q3",150300,0,"2018-08"
2018-08-31,91422,"76470","TX",,"Eastland","Ranger",12704,38800,-0.0025706940874036,-0.00767263427109974,0.0514905149051491,0.0316650744687779,-0.00304128663810621,"2004-11","2004-Q4",60400,-0.357615894039735,
2018-08-31,85047,"61547","IL","Peoria","Peoria","Mapleton",12705,176700,-0.000565610859728507,0.0022688598979013,0.0143513203214696,0.0111008508479407,0.00631934177251137,"2018-07","2018-Q3",176800,-0.000565610859728507,"2018-06"
2018-08-31,58398,"01518","MA","Worcester","Worcester","Fiskdale",12706,305400,-0.00391389432485323,0.00163988192850115,0.0227729403884796,0.0403455005647044,0.0118727931926976,"2005-08","2005-Q3",315600,-0.032319391634981,"2005-02"
2018-08-31,74200,"37144","TN",,"Lincoln","Petersburg",12707,89600,0.00223713646532438,-0.00111482720178372,0.0834340991535671,0.061125511898404,0.0186269769506326,"2018-04","2018-Q2",90200,-0.00665188470066519,"2018-03"
2018-08-31,78710,"47638","IN","Evansville","Posey","Wadesville",12708,173900,0.000575373993095512,0.00753186558516802,0.086875,0.0447698595004697,0.0240619096979802,"2018-08","2018-Q3",173900,0,"2018-08"
2018-08-31,82872,"56461","MN",,"Hubbard","Laporte",12709,174500,-0.000572737686139748,0.00172215843857635,0.0331557134399053,0.0579358313508318,0.0260974490564936,"2018-07","2018-Q3",174600,-0.000572737686139748,"2018-06"
2018-08-31,66737,"21034","MD","Baltimore-Columbia-Towson","Harford","Darlington",12710,269300,-0.00259259259259259,0.00223297357647934,0.0585691823899371,0.0447101625856845,-0.00092362338704477,"2006-10","2006-Q4",292600,-0.0796308954203691,"2005-05"
2018-08-31,86001,"63341","MO","St. Louis","Saint Charles","Wentzville",12711,382400,0.00104712041884817,-0.00494405412438199,0.0241028387787895,0.06212831620624,0.0147236546071121,"2018-05","2018-Q2",384300,-0.00494405412438199,"2018-04"
2018-08-31,90018,"73438","OK","Ardmore","Carter","Healdton",12712,40700,0.00493827160493827,0.0149625935162095,0.193548387096774,0.0738655489307565,0.0208845741273715,"2018-08","2018-Q3",40700,0,"2018-08"
2018-08-31,62908,"13033","NY","Auburn","Cayuga","Ira",12713,108700,-0.00366636113657195,-0.00730593607305936,0.0322886989553656,0.0212328308980587,0.0126573250081654,"2018-06","2018-Q2",109500,-0.00730593607305936,"2018-04"
2018-08-31,74484,"37806","TN","Knoxville","Knox","Mascot",12714,129900,-0.00306983883346124,0.0172278778386844,0.121761658031088,0.0665432952813796,0.0348422823416137,"2018-07","2018-Q3",130300,-0.00306983883346124,"2018-07"
2018-08-31,70186,"28742","NC","Asheville","Henderson","Horse Shoe",12715,266200,-0.00112570356472795,0.00301431801055011,0.0567685589519651,0.0515136283516808,0.0116058497735287,"2018-07","2018-Q3",266500,-0.00112570356472795,"2018-06"
2018-08-31,76620,"43310","OH","Bellefontaine","Logan","Belle Center",12716,126100,-0.000792393026941363,-0.00237341772151899,0.0641350210970464,0.0439876651094842,0.0223625137470067,"2018-06","2018-Q2",126600,-0.00394944707740916,"2018-05"
2018-08-31,63225,"13667","NY","Ogdensburg-Massena","Saint Lawrence","Norfolk",12717,69900,0.00431034482758621,0.0145137880986938,0.0655487804878049,0.0146199801225235,0.01485994089958,"2018-08","2018-Q3",69900,0,"2018-08"
2018-08-31,68559,"25315","WV","Charleston","Kanawha","Chesapeake",12718,63800,0.00156985871271586,0.0357142857142857,0.00949367088607595,0.0418241368606691,-0.000469741714953176,"2016-11","2016-Q4",73400,-0.130790190735695,"2015-09"
2018-08-31,79842,"49648","MI",,"Antrim","Kewadin",12719,386100,-0.00206771775652623,-0.0170570264765784,-0.0497169579128723,0.0372875089010907,0.0173417572703145,"2003-07","2003-Q3",440300,-0.12309788780377,
2018-08-31,86536,"64658","MO",,"Chariton","Marceline",12720,52500,-0.00190114068441065,-0.0277777777777778,-0.150485436893204,0.00700185093180949,-0.00281312342856166,"2017-09","2017-Q3",62100,-0.154589371980676,"2014-07"
2018-08-31,82390,"55707","MN","Duluth","Carlton","Barnum",12721,154300,0.000648508430609598,0.00783801436969301,-0.0264984227129338,0.0380256655176547,0.0135833586137624,"2017-06","2017-Q2",162000,-0.0475308641975309,"2017-02"
2018-08-31,86308,"64061","MO","Warrensburg","Johnson","Kingsville",12722,178000,-0.00168255748738082,-0.00391717963066592,0.0084985835694051,-0.0013428875681939,0.00320173384181954,"2013-05","2013-Q2",180800,-0.0154867256637168,"2013-02"
2018-08-31,79039,"48179","MI","Monroe","Monroe","Berlin",12723,170500,0.00530660377358491,0.0209580838323353,0.111473272490222,0.120107181899591,,"2018-08","2018-Q3",170500,0,"2018-08"
2018-08-31,84929,"61360","IL","Ottawa-Peru","La Salle","Seneca",12724,146800,-0.00068073519400953,0.00273224043715847,0.0723155588020453,0.0422818439759176,0.00319537880254139,"2007-01","2007-Q1",152400,-0.036745406824147,"2005-05"
2018-08-31,63429,"14125","NY","Batavia","Genesee","Oakfield",12725,99300,0.00100806451612903,0.00812182741116751,0.0620320855614973,0.030062246781259,0.0188126042903245,"2018-08","2018-Q3",99300,0,"2018-08"
2018-08-31,70479,"29439","SC","Charleston-North Charleston","Charleston","Folly Beach",12726,670000,0.00134509041996712,0.00858046063525516,0.109455207815864,0.0592554577834232,-0.00274861543391114,"2007-03","2007-Q1",750800,-0.107618540223761,"2006-01"
2018-08-31,91512,"76640","TX","Waco","McLennan","Ross",12727,124400,-0.000803212851405623,0.00161030595813205,0.0358034970857619,0.0811890976571375,0.0411706944912082,"2018-01","2018-Q1",125300,-0.00718276137270551,"2017-12"
2018-08-31,97146,"93202","CA","Hanford-Corcoran","Kings","Armona",12728,156400,-0.00318674314850223,0.00578778135048231,0.130874909616775,0.0684923041525085,0.0117186395214455,"2007-04","2007-Q2",181800,-0.13971397139714,"2005-07"
2018-08-31,59512,"04461","ME","Bangor","Penobscot","Milford",12729,123200,0.000812347684809098,0.00489396411092985,0.0485106382978723,0.0611270650635176,0.0306748199012541,"2018-03","2018-Q1",123300,-0.0008110300081103,"2018-03"
2018-08-31,61029,"08247","NJ","Ocean City","Cape May","Stone Harbor",12730,1485700,0.0000673128702207862,0.000269305864135192,0.132134420483121,0.0674963006135629,-0.00621628264267671,"2007-03","2007-Q1",1716600,-0.134510078061284,"2005-10"
2018-08-31,90247,"74035","OK","Tulsa","Osage","Hominy",12731,53900,0.00185873605947955,-0.00185185185185185,0.129979035639413,0.0631762786704495,0.0298211149452072,"2018-05","2018-Q2",54000,-0.00185185185185185,"2018-05"
2018-08-31,88728,"70653","LA","DeRidder","Beauregard","Merryville",12732,69400,0.00579710144927536,-0.0252808988764045,0.04047976011994,0.0522415308952173,0.0186344638256493,"2018-03","2018-Q1",73600,-0.0570652173913043,"2018-01"
2018-08-31,67793,"23690","VA","Virginia Beach-Norfolk-Newport News","York","Yorktown",12733,241900,0.000413564929693962,0.00331812525922854,0.024565861922914,0.0181445131394047,0.00024837533854738,"2007-06","2007-Q2",260500,-0.0714011516314779,"2006-04"
2018-08-31,76690,"43450","OH","Toledo","Wood","Pemberville",12734,136400,0.00294117647058824,0.00813008130081301,0.0444104134762634,,,"2018-08","2018-Q3",136400,0,"2018-08"
2018-08-31,77626,"45369","OH","Springfield","Clark","South Vienna",12735,163200,0.000613120784794605,0.00122699386503067,0.0779392338177015,0.0690084267116582,0.026451627549547,"2018-04","2018-Q2",163300,-0.000612369871402327,"2018-04"
2018-08-31,74312,"37338","TN","Dayton","Rhea","Graysville",12736,85600,-0.00233100233100233,0.00116959064327485,0.040097205346294,0.0611292302141533,0.0297884022436341,"2018-03","2018-Q1",86300,-0.00811123986095017,"2018-02"
2018-08-31,89792,"72858","AR","Russellville","Pope","Pottsville",12737,122800,0,-0.00081366965012205,0.0442176870748299,0.0366975949194479,0.0137149195326638,"2018-04","2018-Q2",123000,-0.0016260162601626,"2018-04"
2018-08-31,78808,"47874","IN",,"Parke","Rosedale",12738,76200,-0.00131061598951507,0.00527704485488127,0.0885714285714286,0.0441366017695648,,"2018-07","2018-Q3",76300,-0.00131061598951507,"2018-07"
2018-08-31,64481,"16157","PA","New Castle","Lawrence","New Beaver",12739,95200,-0.00209643605870021,0.0170940170940171,0.138755980861244,0.0473558124864311,0.0144705394204498,"2018-07","2018-Q3",95400,-0.00209643605870021,"2018-07"
2018-08-31,76956,"44040","OH","Cleveland-Elyria","Cuyahoga","Gates Mills",12740,475400,-0.00230849947534103,0.00105285323225942,0.0807001591270743,0.0282603100388192,0.0153639367224954,"2005-01","2005-Q1",502100,-0.0531766580362478,"2003-02"
2018-08-31,80592,"51023","IA",,"Sioux","Hawarden",12741,84500,0.00237247924080664,-0.00118203309692671,0.00475624256837099,0.00286811595192571,0.00791703275944466,"2018-01","2018-Q1",86400,-0.0219907407407407,"2017-10"
2018-08-31,60149,"06093","CT","Hartford-West Hartford-East Hartford","Hartford","Suffield",12742,282500,-0.00176678445229682,0.00248403122782115,0.0169186465082793,0.0129198191792914,-0.00458044773586364,"2007-07","2007-Q3",317600,-0.11051637279597,"2004-11"
2018-08-31,63042,"13308","NY","Utica-Rome","Oneida","Vienna",12743,117900,-0.00590219224283305,0.0155038759689922,0.162721893491124,0.0501768023729503,0.0316925654121207,"2018-07","2018-Q3",118600,-0.00590219224283305,"2018-07"
2018-08-31,64521,"16254","PA",,"Clarion","Paint",12744,106000,0.00189035916824197,-0.0102707749766573,0.017274472168906,-0.0106347624692483,0.00700632791574196,"2012-09","2012-Q3",116600,-0.0909090909090909,"2011-11"
2018-08-31,63132,"13461","NY","Utica-Rome","Oneida","Sherrill",12745,145400,0.00137741046831956,0.00762300762300762,0.0948795180722892,0.0379088421496574,0.0208246044426945,"2018-08","2018-Q3",145400,0,"2018-08"
2018-08-31,75110,"39044","MS","Jackson","Simpson","Braxton",12746,132000,0.00380228136882129,0.0114942528735632,0.116751269035533,0.0566745362907555,,"2018-08","2018-Q3",132000,0,"2018-08"
2018-08-31,91314,"76225","TX","Dallas-Fort Worth-Arlington","Wise","Alvord",12747,174100,0.00115008625646924,0.00986078886310905,0.0894868585732165,0.0546991313052378,0.0274485169483403,"2018-08","2018-Q3",174100,0,"2018-08"
2018-08-31,79957,"49807","MI","Escanaba","Delta","Bark River",12748,109600,-0.000911577028258888,0.0478011472275335,-0.0427947598253275,0.0832904265938414,0.043102495417529,"2017-09","2017-Q3",115700,-0.0527225583405359,"2017-03"
2018-08-31,98262,"95536","CA","Eureka-Arcata-Fortuna","Humboldt","Ferndale",12749,341800,-0.00320793234179061,-0.0112814579114839,0.00440787540405525,0.0602797130475243,0.022632461263276,"2018-04","2018-Q2",348300,-0.0186620729256388,"2018-03"
2018-08-31,65436,"18346","PA","East Stroudsburg","Monroe","Coolbaugh",12750,118200,0.00169491525423729,0.0414096916299559,0.209825997952917,0.000169290681786727,-0.0245796150169425,"2006-12","2006-Q4",157900,-0.251424952501583,"2004-06"
2018-08-31,69250,"27233","NC","Greensboro-High Point","Randolph","Climax",12751,148700,0.000672947510094213,0.0136332651670075,0.0697841726618705,0.036496805611625,0.00881930892598293,"2018-08","2018-Q3",148700,0,"2018-08"
2018-08-31,64865,"17034","PA","Harrisburg-Carlisle","Dauphin","Highspire",12752,82800,-0.00240963855421687,-0.018957345971564,-0.0675675675675676,0.0124726831758351,-0.0161382799121544,"2007-03","2007-Q1",104600,-0.208413001912046,"2004-08"
2018-08-31,60808,"07803","NJ","New York-Newark-Jersey City","Morris","Mine Hill",12753,283700,-0.00105633802816901,0.00460339943342776,0.0621490078622239,0.0255026881023246,-0.00961247896057982,"2006-06","2006-Q2",356000,-0.203089887640449,"2004-04"
2018-08-31,88987,"71260","LA","Monroe","Union","Marion",12754,68500,0,-0.0158045977011494,-0.0352112676056338,0.0268520257770699,0.025599720737147,"2017-12","2017-Q4",72900,-0.0603566529492455,"2017-04"
2018-08-31,91487,"76577","TX",,"Milam","Thorndale",12755,123400,-0.00242522231204527,-0.00242522231204527,0.0361041141897565,0.0609489704556772,0.0296877663515787,"2018-06","2018-Q2",123800,-0.00323101777059774,"2018-04"
2018-08-31,95244,"87008","NM","Albuquerque","Bernalillo","Cedar Crest",12756,289100,0.00138552130239002,0.0048661800486618,0.0486035545883206,0.0381880162359909,0.0051223803520879,"2018-08","2018-Q3",289100,0,"2018-08"
2018-08-31,84080,"59474","MT",,"Toole","Shelby",12757,139900,0.00502873563218391,0.00143163922691482,-0.0358373535492764,0.0144749929802597,,"2017-01","2017-Q1",150500,-0.0704318936877076,"2016-07"
2018-08-31,73192,"34737","FL","Orlando-Kissimmee-Sanford","Lake","Howey in the Hills",12758,240200,0.00041649312786339,0.00041649312786339,0.0761648745519713,0.0703412524682252,0.00390806869345406,"2006-06","2006-Q2",324300,-0.259327782917052,"2005-05"
2018-08-31,83005,"56672","MN","Brainerd","Cass","Remer",12759,150900,0.000663129973474801,-0.0111402359108781,0.0574632095304835,0.104688495106226,0.0429879761082173,"2018-05","2018-Q2",152600,-0.0111402359108781,"2018-04"
2018-08-31,94535,"84318","UT","Logan","Cache","Hyde Park",12760,290500,-0.000687994496044032,-0.00343053173241852,0.104142911440517,0.0480862617266593,0.0207353127964727,"2018-05","2018-Q2",291500,-0.00343053173241852,"2018-05"
2018-08-31,78348,"46932","IN","Logansport","Cass","Galveston",12761,104700,0,0,0.0872274143302181,0.0636630391918978,0.01105407594187,"2007-07","2007-Q3",106300,-0.0150517403574788,"2006-12"
2018-08-31,79050,"48191","MI","Ann Arbor","Washtenaw","Augusta",12762,191800,-0.00156168662155128,0.025668449197861,0.00366300366300366,0.0923758277755706,0.0180712713491933,"2006-06","2006-Q2",208600,-0.0805369127516778,"2005-10"
2018-08-31,75287,"39421","MS",,"Jefferson Davis","Bassfield",12763,95500,-0.00208986415882968,-0.0124095139607032,-0.00208986415882968,0.0459134953987426,,"2018-05","2018-Q2",96700,-0.0124095139607032,"2017-04"
2018-08-31,92078,"77650","TX","Houston-The Woodlands-Sugar Land","Galveston","Port Bolivar",12764,249500,0.00160578081091931,0.00362027353177796,0.095740008783487,0.0586869096330598,0.0259562172328414,"2018-08","2018-Q3",249500,0,"2018-08"
2018-08-31,100184,"99323","WA","Walla Walla","Walla Walla","Burbank",12765,250600,-0.00159362549800797,-0.000797448165869219,0.0381110190555095,0.0684591439209079,0.0199238871517027,"2018-01","2018-Q1",254400,-0.014937106918239,"2017-12"
2018-08-31,83489,"58047","ND","Fargo","Cass","Horace",12766,326000,-0.00275313551544815,-0.00488400488400488,-0.0303390838786437,0.0965764075291158,0.0560842461847004,"2017-04","2017-Q2",340100,-0.0414583945898265,"2017-02"
2018-08-31,99081,"97111","OR","Portland-Vancouver-Hillsboro","Yamhill","Carlton",12767,319100,-0.00312402374258044,0.00981012658227848,0.106833159902879,0.118356829062574,0.0396977675649213,"2018-07","2018-Q3",320100,-0.00312402374258044,"2018-06"
2018-08-31,81519,"53960","WI","Madison","Columbia","Rio",12768,173900,-0.00343839541547278,-0.000574712643678161,0.0400717703349282,0.0452797728687533,0.0123356969458599,"2018-06","2018-Q2",174900,-0.00571755288736421,"2018-05"
2018-08-31,77168,"44429","OH","Youngstown-Warren-Boardman","Mahoning","Craig Beach",12769,115700,-0.00258620689655172,0.0211827007943513,0.0404676258992806,0.070090916936582,0.0268763872815307,"2018-07","2018-Q3",116000,-0.00258620689655172,"2018-07"
2018-08-31,95015,"85631","AZ","Phoenix-Mesa-Scottsdale","Pinal","San Manuel",12770,62600,0.00643086816720257,0.0279146141215107,0.0313014827018122,0.0695421520750863,-0.0398885172464994,"2006-01","2006-Q1",98500,-0.364467005076142,"2004-01"
2018-08-31,66971,"21673","MD","Easton","Talbot","Trappe",12771,247200,-0.00161550888529887,-0.00362756952841596,-0.100436681222707,0.0192531163426788,-0.00104489950232367,"2006-08","2006-Q3",294500,-0.160611205432937,"2005-02"
2018-08-31,70988,"30259","GA","Atlanta-Sandy Springs-Roswell","Coweta","Moreland",12772,185400,-0.000539083557951483,0.0147783251231527,0.0791618160651921,0.0742390751154047,0.0242487527873674,"2018-07","2018-Q3",185500,-0.000539083557951483,"2018-07"
2018-08-31,67507,"23062","VA","Virginia Beach-Norfolk-Newport News","Gloucester","Gloucester Point",12773,221400,-0.0013531799729364,-0.0036003600360036,0.0114207400639561,0.0205388077787034,-0.00107759653573769,"2007-04","2007-Q2",251000,-0.11792828685259,"2006-04"
2018-08-31,88439,"70052","LA","New Orleans-Metairie","Saint James","Gramercy",12774,140200,0.00142857142857143,-0.000712758374910905,0.00429799426934097,0.00803609570262287,,"2016-07","2016-Q3",165100,-0.150817686250757,"2014-03"
2018-08-31,89946,"73121","OK","Oklahoma City","Oklahoma","Oklahoma City",12775,122100,0,-0.00731707317073171,-0.00570032573289902,0.0787029770067909,0.0224396451122539,"2018-01","2018-Q1",129400,-0.0564142194744977,"2017-08"
2018-08-31,98633,"96114","CA","Susanville","Lassen","Janesville",12776,227500,0.00176133861734919,0.00087989441267048,0.0556844547563805,0.0801683636487658,-0.00422494340188218,"2006-06","2006-Q2",269600,-0.156157270029674,"2005-06"
2018-08-31,81561,"54113","WI","Appleton","Outagamie","Combined Locks",12777,181400,-0.0022002200220022,0.0265987549518959,0.154678548695099,0.0638355057617908,0.0324361042124914,"2018-07","2018-Q3",181800,-0.0022002200220022,"2018-07"
2018-08-31,90957,"75496","TX","Dallas-Fort Worth-Arlington","Hunt","Wolfe City",12778,75500,-0.00264200792602378,0.0120643431635389,0.120178041543027,0.0567164445377459,0.0157140112549214,"2004-10","2004-Q4",76500,-0.0130718954248366,"2004-08"
2018-08-31,98532,"95982","CA","Yuba City","Sutter","Sutter",12779,250700,-0.00238758456028651,0.0040048057669203,0.067717206132879,0.0907209673109102,0.0351900090890962,"2005-11","2005-Q4",271300,-0.0759307040176926,"2005-04"
2018-08-31,59955,"05656","VT",,"Lamoille","Johnson",12780,178700,-0.000559284116331096,-0.00223338916806253,0.0159181353041501,0.0239929208523684,-0.000830454553917503,"2007-11","2007-Q4",186400,-0.0413090128755365,"2006-02"
2018-08-31,85879,"63037","MO","St. Louis","Franklin","Gerald",12781,149800,0.00133689839572192,0.0121621621621622,0.149654643131236,0.0378588347614826,0.0137330893695755,"2018-08","2018-Q3",149800,0,"2018-08"
2018-08-31,78644,"47523","IN",,"Spencer","Dale",12782,98300,-0.00101626016260163,-0.00606673407482305,0.0524625267665953,0.044156670433561,0.00987490754584708,"2018-04","2018-Q2",99100,-0.00807265388496468,"2018-04"
2018-08-31,86317,"64070","MO","Kansas City","Jackson","Lone Jack",12783,217700,-0.00137614678899083,0.00693802035152636,0.0361732508329367,0.0637910467304887,0.0184648912430978,"2018-07","2018-Q3",218000,-0.00137614678899083,"2018-07"
2018-08-31,72003,"32443","FL",,"Jackson","Greenwood",12784,86200,0,0.00818713450292398,0.06288532675709,0.0692628739051993,0.00199619072438617,"2007-04","2007-Q2",94900,-0.0916754478398314,"2005-12"
